"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-25","0.11","0.7","0.0","33","34","32",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-26","0.09","0.0","0.0","33","39","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-27","0.02","0.0","0.0","34","36","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-28","0.29","0.0","0.0","33","40","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-29","0.02","0.0","0.0","43","54","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-30","0.00","0.0","0.0","45","50","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2018-12-31","0.00","0.0","0.0","31","35","22",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-01","0.00","0.0","0.0","28","38","22",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-02","0.00","0.0","0.0","30","40","23",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-03","0.02","0.0","0.0","40","52","36",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-04","0.00","0.0","0.0","48","53","37",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-05","0.02","0.0","0.0","44","52","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-06","0.00","0.0","0.0","47","52","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-07","0.00","0.0","0.0","40","46","27",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-08","0.07","0.0","0.0","33","37","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-09","0.01","0.0","0.0","32","38","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-10","0.00","0.0","0.0","38","56","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-11","0.00","0.0","0.0","35","35","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-12","0.00","0.0","0.0","33","34","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-13","0.00","0.0","0.0","31","33","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-14","0.00","0.0","0.0","31","32","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-15","0.00","0.0","0.0","28","29","27",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-16","0.17","0.0","0.0","28","32","26",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-17","0.17","0.0","0.0","32","37","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-18","0.21","0.0","0.0","40","52","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-19","0.31","0.0","0.0","45","52","38",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-20","0.47","0.0","0.0","39","41","32",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-21","0.00","0.0","0.0","34","43","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-22","0.62","0.0","0.0","36","45","32",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-23","0.00","0.0","0.0","46","52","42",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-24","0.00","0.0","0.0","44","51","38",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-25","0.00","0.0","0.0","40","48","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-26","0.00","0.0","0.0","38","48","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-27","0.00","0.0","0.0","36","51","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-28","0.00","0.0","0.0","33","37","31",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-29","0.00","0.0","0.0","32","32","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-30","0.00","0.0","0.0","31","32","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-01-31","0.00","0.0","0.0","31","33","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-01","0.00","0.0","0.0","31","35","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-02","0.04","0.0","0.0","38","53","34",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-03","0.37","0.0","0.0","40","42","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-04","0.35","3.7","0.0","32","39","20",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-05","0.03","0.8","3.9","21","24","18",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-06","0.00","0.0","3.9","17","24","4",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-07","0.00","0.0","3.1","11","21","3",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-08","0.06","1.0","3.1","13","29","7",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-09","0.09","2.9","3.1","21","30","16",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-10","0.01","1.3","5.1","18","35","14",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-11","0.30","8.9","7.1","28","37","18",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-12","0.00","0.0","9.1","34","45","37",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-13","0.21","0.5","3.1","36","40","25",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-14","0.03","0.1","1.2","26","29","23",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-15","0.01","0.0","1.2","29","35","27",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-16","0.02","0.1","0.0","31","39","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-17","0.02","0.7","1.2","30","32","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-18","0.00","0.0","1.2","29","33","24",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-19","0.10","0.0","1.2","32","37","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-20","0.08","0.0","0.0","31","37","25",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-21","0.00","0.2","0.0","28","32","18",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-22","0.00","0.0","0.0","27","41","19",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-23","0.00","0.0","0.0","37","42","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-24","0.30","4.2","5.1","29","32","24",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-25","0.36","4.3","7.1","25","26","22",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-26","0.04","0.5","5.9","22","24","16",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-27","0.34","3.2","7.1","20","27","18",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-02-28","0.02","0.1","9.1","22","31","10",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-01","0.00","0.0","9.1","18","27","12",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-02","0.00","0.0","7.1","21","24","17",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-03","0.00","0.0","7.1","20","23","16",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-04","0.00","0.0","7.1","18","19","3",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-05","0.13","1.0","7.1","11","23","1",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-06","0.17","1.7","9.1","20","27","17",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-07","0.01","0.4","9.1","29","41","22",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-08","0.00","0.0","7.1","32","38","19",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-09","0.01","0.0","7.1","26","29","20",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-10","0.00","0.0","5.1","28","32","18",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-11","0.00","0.0","5.1","23","34","11",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-12","0.07","0.0","5.1","31","40","26",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-13","0.00","0.0","3.1","37","43","30",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-14","0.00","0.0","0.0","34","44","23",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-15","0.00","0.0","0.0","36","43","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-16","0.00","0.0","0.0","35","43","26",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-17","0.00","0.0","0.0","36","47","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-18","0.00","0.0","0.0","38","52","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-19","0.00","0.0","0.0","40","54","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-20","0.00","0.0","0.0","44","64","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-21","0.00","0.0","0.0","48","63","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-22","0.00","0.0","0.0","52","66","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-23","0.14","0.0","0.0","52","57","44",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-24","0.51","0.0","0.0","46","53","38",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-25","0.00","0.0","0.0","48","64","38",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-26","0.00","0.0","0.0","48","56","38",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-27","0.19","0.0","0.0","44","47","37",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-28","0.00","0.0","0.0","44","57","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-29","0.00","0.0","0.0","45","56","36",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-30","0.00","0.0","0.0","47","61","34",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-03-31","0.00","0.0","0.0","49","66","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-01","0.00","0.0","0.0","52","63","42",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-02","0.00","0.0","0.0","54","65","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-03","0.00","0.0","0.0","55","64","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-04","0.00","0.0","0.0","52","62","45",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-05","0.07","0.0","0.0","54","67","36",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-06","0.13","0.0","0.0","46","58","36",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-07","0.20","0.0","0.0","53","61","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-08","0.63","0.0","0.0","49","57","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-09","0.01","0.0","0.0","48","54","42",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-10","0.02","0.0","0.0","46","54","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-11","0.12","0.0","0.0","47","56","44",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-12","0.01","0.0","0.0","49","59","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-13","0.10","0.0","0.0","49","57","39",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-14","0.00","0.0","0.0","45","50","39",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-15","0.00","0.0","0.0","46","59","34",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-16","0.01","0.0","0.0","49","60","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-17","0.00","0.0","0.0","54","64","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-18","0.00","0.0","0.0","56","76","42",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-19","0.30","0.0","0.0","64","77","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-20","0.08","0.0","0.0","55","59","48",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-21","0.00","0.0","0.0","53","64","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-22","0.00","0.0","0.0","54","70","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-23","0.00","0.0","0.0","61","70","51",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-24","0.00","0.0","0.0","57","65","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-25","0.00","0.0","0.0","53","68","36",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-26","0.00","0.0","0.0","57","67","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-27","0.00","0.0","0.0","54","59","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-28","0.00","0.0","0.0","44","58","28",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-29","0.00","0.0","0.0","44","60","29",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-04-30","0.00","0.0","0.0","45","61","27",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-01","0.00","0.0","0.0","50","66","35",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-02","0.00","0.0","0.0","53","63","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-03","0.00","0.0","0.0","54","69","37",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-04","0.00","0.0","0.0","57","72","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-05","0.00","0.0","0.0","61","74","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-06","0.00","0.0","0.0","61","76","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-07","0.00","0.0","0.0","62","76","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-08","0.00","0.0","0.0","63","75","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-09","0.00","0.0","0.0","61","76","44",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-10","0.00","0.0","0.0","61","80","40",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-11","0.00","0.0","0.0","66","84","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-12","0.00","0.0","0.0","70","81","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-13","0.00","0.0","0.0","64","76","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-14","0.04","0.0","0.0","63","69","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-15","0.17","0.0","0.0","54","66","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-16","0.27","0.0","0.0","56","63","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-17","0.23","0.0","0.0","55","62","48",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-18","0.00","0.0","0.0","55","71","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-19","0.18","0.0","0.0","58","65","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-20","0.03","0.0","0.0","56","67","44",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-21","0.43","0.0","0.0","52","58","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-22","0.00","0.0","0.0","55","62","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-23","0.00","0.0","0.0","58","77","45",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-24","0.01","0.0","0.0","62","67","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-25","0.08","0.0","0.0","56","70","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-26","0.06","0.0","0.0","56","72","42",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-27","0.00","0.0","0.0","60","74","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-28","0.00","0.0","0.0","66","80","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-29","0.02","0.0","0.0","66","78","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-30","0.00","0.0","0.0","66","78","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-05-31","0.00","0.0","0.0","67","85","53",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-01","0.00","0.0","0.0","73","88","58",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-02","0.00","0.0","0.0","72","88","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-03","0.00","0.0","0.0","72","80","51",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-04","0.00","0.0","0.0","65","81","45",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-05","0.03","0.0","0.0","69","83","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-06","0.02","0.0","0.0","59","64","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-07","0.00","0.0","0.0","54","66","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-08","0.00","0.0","0.0","56","70","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-09","0.00","0.0","0.0","61","81","41",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-10","0.00","0.0","0.0","67","85","50",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-11","0.00","0.0","0.0","71","87","53",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-12","0.00","0.0","0.0","74","92","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-13","0.00","0.0","0.0","79","93","64",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-14","0.00","0.0","0.0","74","82","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-15","0.00","0.0","0.0","68","86","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-16","0.00","0.0","0.0","72","90","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-17","0.00","0.0","0.0","74","87","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-18","0.00","0.0","0.0","74","84","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-19","0.00","0.0","0.0","66","74","53",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-20","0.01","0.0","0.0","58","71","48",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-21","0.03","0.0","0.0","59","67","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-22","0.00","0.0","0.0","61","81","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-23","0.00","0.0","0.0","67","78","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-24","0.00","0.0","0.0","63","77","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-25","0.00","0.0","0.0","65","80","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-26","0.16","0.0","0.0","64","77","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-27","0.04","0.0","0.0","59","72","50",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-28","0.00","0.0","0.0","60","77","46",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-29","0.00","0.0","0.0","65","84","47",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-06-30","0.00","0.0","0.0","70","86","50",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-01","0.02","0.0","0.0","72","88","58",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-02","0.00","0.0","0.0","67","81","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-03","0.00","0.0","0.0","66","79","54",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-04","0.00","0.0","0.0","68","87","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-05","0.00","0.0","0.0","73","89","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-06","0.00","0.0","0.0","73","85","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-07","0.00","0.0","0.0","67","80","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-08","0.00","0.0","0.0","67","81","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-09","0.00","0.0","0.0","69","89","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-10","0.00","0.0","0.0","74","85","62",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-11","0.00","0.0","0.0","75","87","62",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-12","0.00","0.0","0.0","75","91","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-13","0.00","0.0","0.0","76","89","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-14","0.00","0.0","0.0","75","88","59",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-15","0.00","0.0","0.0","74","82","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-16","0.00","0.0","0.0","72","85","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-17","0.00","0.0","0.0","74","85","64",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-18","0.00","0.0","0.0","72","82","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-19","0.00","0.0","0.0","66","78","50",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-20","0.00","0.0","0.0","65","85","43",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-21","0.00","0.0","0.0","71","94","50",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-22","0.01","0.0","0.0","79","95","63",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-23","0.01","0.0","0.0","80","95","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-24","0.00","0.0","0.0","72","83","52",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-25","0.00","0.0","0.0","69","92","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-26","0.00","0.0","0.0","76","97","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-27","0.00","0.0","0.0","81","88","59",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-28","0.00","0.0","0.0","70","88","49",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-29","0.00","0.0","0.0","72","92","53",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-30","0.00","0.0","0.0","77","88","59",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-07-31","0.00","0.0","0.0","73","90","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-01","0.00","0.0","0.0","77","94","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-02","0.00","0.0","0.0","80","91","66",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-03","0.00","0.0","0.0","75","90","59",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-04","0.00","0.0","0.0","75","94","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-05","0.00","0.0","0.0","80","99","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-06","0.00","0.0","0.0","82","101","63",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-07","0.00","0.0","0.0","85","101","65",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-08","0.00","0.0","0.0","79","87","61",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-09","0.01","0.0","0.0","73","88","58",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-10","0.01","0.0","0.0","70","79","55",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-11","0.08","0.0","0.0","64","79","57",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-12","0.00","0.0","0.0","67","83","53",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-13","0.00","0.0","0.0","70","89","51",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-14","0.00","0.0","0.0","74","92","56",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-15","0.00","0.0","0.0","77","88","59",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-16","0.00","0.0","0.0","74","85","60",
"USW00024155","PENDLETON E OR REGIONAL AIRPORT, OR US","2019-08-17","0.00","0.0","0.0","71","81","60",
